city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
iq,2002,21,5/21/2002,0.1921143,0.1776429,0.23085709999999998,0.2222,51.25,297.05,298.62142860000006,296.0242857,306.2,292.7,32.3,94.80428571,51.25,17.58428571,8.5,300.7,12.15,306.8,293.8,9.1,5
iq,2002,22,5/28/2002,0.1764571,0.17491429999999997,0.18815710000000002,0.2386286,41.54,297.5571429,298.7142857,296.27142860000004,305.9,292.4,58.02,93.78857143,41.54,17.82285714,7.657142857,299.325,9.775,305.3,293.8,146.7,13
iq,2002,23,6/4/2002,0.3204714,0.2780857,0.2377286,0.3431857,72.76,296.26714289999995,297.0857143,295.23571430000004,305.3,291.5,19.12,94.34571429,72.76,16.77428571,8.742857143,300.3,11.63333333,307.3,293.7,28.0,2
iq,2002,24,6/11/2002,0.3862667,0.2591333,0.3284143,0.39162859999999994,69.62,297.25714289999996,298.9714286,296.10714289999993,305.8,293.4,39.48,94.14428571,69.62,17.63857143,8.971428571,300.8,11.5,307.0,293.7,1.0,11
iq,2002,25,6/18/2002,0.2212714,0.17351429999999998,0.2119714,0.2252143,39.16,296.8071429,297.51428569999996,293.87142860000006,306.4,288.4,22.95,85.73714286,39.16,15.41428571,10.71428571,299.2333333,8.733333333,306.0,291.8,31.0,11
iq,2002,26,6/25/2002,0.17917139999999998,0.2791,0.1326143,0.2132857,3.18,295.80857139999995,296.90714289999994,292.14714289999995,305.3,290.0,14.1,82.16714286,3.18,13.87,10.72857143,299.15,10.8,305.6,291.6,7.1,3
iq,2002,27,7/2/2002,0.10154289999999999,0.1266,0.11935710000000001,0.07624286,3.27,294.6357143,294.89285710000007,291.7942857,305.1,287.4,6.2,85.56571429,3.27,13.45428571,8.7,299.275,9.5,305.6,293.7,5.1,7
iq,2002,28,7/9/2002,0.21602,0.2350667,0.1511857,0.2129714,5.71,295.8828571,297.0357143,292.95,307.1,291.2,8.7,85.67285714,5.71,14.46428571,8.785714286000001,299.1333333,10.63333333,305.3,293.3,26.3,7
iq,2002,29,7/16/2002,0.10804289999999998,0.07298571,0.11122860000000001,0.11797139999999999,63.0,296.4428571,297.74285710000004,293.32714289999996,306.3,290.6,8.3,84.66857143,63.0,14.81857143,11.17142857,298.4,9.0,303.1,293.1,0.0,4
iq,2002,30,7/23/2002,0.2225,0.2631,0.2489857,0.34647140000000004,65.55,296.8757143,298.3,293.42285710000004,307.4,288.3,12.41,83.49714286,65.55,14.93,11.97142857,300.8,11.6,306.6,292.5,68.1,5
iq,2002,31,7/30/2002,0.3870143,0.2601714,0.34927140000000007,0.2830571,89.93,297.1614286,298.72857139999996,294.6242857,308.5,292.8,23.33,87.03428571,89.93,16.07571429,10.6,299.7,11.14,306.8,292.3,35.6,6
iq,2002,32,8/6/2002,0.3041167,0.2788429,0.3074571,0.3378429,14.34,296.79571430000004,298.64285710000007,292.6742857,308.0,289.1,5.44,80.47,14.34,14.24571429,13.45714286,300.25,12.8,307.0,293.2,0.0,7
iq,2002,33,8/13/2002,0.37715709999999997,0.3059,0.2884,0.3608429,9.81,298.3042857,299.3357143,291.67857139999995,308.9,290.8,1.7,69.06,9.81,13.44142857,14.38571429,300.8333333,12.23333333,308.1,293.6,7.1,7
iq,2002,34,8/20/2002,0.345425,0.31354,0.29505,0.3092667,31.71,296.1842857,296.73571430000004,292.45142860000004,308.6,288.8,5.61,82.14142857,31.71,14.04571429,12.75714286,299.8450238642349,10.347596094582286,306.1,293.8,70.6,4
iq,2002,35,8/27/2002,0.3045429,0.2694429,0.2508571,0.3224714,38.8,298.41285710000005,299.98571430000004,293.8742857,310.3,291.6,10.7,77.76571429,38.8,15.41285714,12.8,300.4,11.15,308.1,293.9,24.1,9
iq,2002,36,9/3/2002,0.2290143,0.1319714,0.2494571,0.19088570000000002,81.85,299.3957143,300.67857139999995,294.5314286,310.5,293.9,13.1,77.08285714,81.85,16.03428571,11.92857143,300.4,10.475,306.3,294.7,17.0,17
iq,2002,37,9/10/2002,0.3075429,0.2941714,0.3234,0.1907714,25.36,299.0157143,300.20714289999995,293.21142860000003,310.0,290.0,3.2,73.14142857,25.36,14.74571429,14.04285714,301.2333333,13.23333333,308.9,292.9,89.9,8
iq,2002,38,9/17/2002,0.3274143,0.3472571,0.33867140000000007,0.38387140000000003,11.49,300.32,301.04285710000005,292.27142860000004,311.2,291.8,0.8,64.68857143,11.49,13.97428571,16.02857143,301.9,12.7,309.6,294.5,0.8,22
iq,2002,39,9/24/2002,0.2379833,0.30842859999999994,0.2681143,0.3200429,38.56,299.23857139999996,301.1142857,294.4142857,312.6,291.5,41.1,79.56285714,38.56,16.18,13.17142857,300.9,12.2,309.0,293.4,86.9,18
iq,2002,40,10/1/2002,0.2721143,0.17936670000000002,0.3142429,0.27417140000000007,70.98,299.6542857,301.23571430000004,293.81428569999997,313.2,291.8,24.1,74.25,70.98,15.63428571,13.75714286,302.2,14.13333333,310.7,294.7,74.2,21
iq,2002,41,10/8/2002,0.37815,0.3857833,0.2314286,0.24593330000000002,70.22,298.71714289999994,300.55,295.6614286,310.6,293.4,34.4,85.13714286,70.22,17.21142857,12.52857143,301.075,11.45,307.6,294.8,79.8,16
iq,2002,42,10/15/2002,0.1992714,0.1592429,0.2581286,0.2277143,21.96,298.2971428999999,299.7142857,295.5857143,308.8,292.1,40.7,86.99857143,21.96,17.18571429,10.65714286,301.0,11.63333333,307.2,295.0,4.5,31
iq,2002,43,10/22/2002,0.2278714,0.21445709999999998,0.2997714,0.2229429,48.94,297.33142860000004,298.15,294.96142860000003,304.5,292.5,35.4,87.71714286,48.94,16.49,8.5,300.95,10.3,309.0,294.8,167.8,25
iq,2002,44,10/29/2002,0.3290857,0.2862143,0.2940571,0.31592859999999995,89.77,298.5185714,300.24285710000004,296.9,307.3,294.9,39.7,91.94428571,89.77,18.60285714,9.028571429,301.1074620815923,10.243000302239011,307.1,295.5,34.1,28
iq,2002,45,11/5/2002,0.3071429,0.27695,0.2879286,0.3642857,95.47,297.53714289999994,298.65714289999994,296.63714289999996,306.5,293.9,124.2,95.28571429,95.47,18.26714286,6.514285714,301.3,11.0,306.8,295.6,63.9,26
iq,2002,46,11/12/2002,0.2368333,0.2021571,0.20951430000000001,0.1620286,91.36,297.1657143,298.02142860000004,296.3228571,306.6,293.9,91.33,96.04714286,91.36,17.90714286,5.471428571000001,300.6,10.7,306.6,294.4,212.6,18
iq,2002,47,11/19/2002,0.2506143,0.27913330000000003,0.2156333,0.2982667,61.69,297.3757143,298.8285714,296.7814286,305.9,294.4,85.8,96.84,61.69,18.41571429,7.4,300.35,8.9,306.5,294.7,77.0,27
iq,2002,48,11/26/2002,0.31092859999999994,0.28522859999999994,0.29072859999999995,0.2563286,60.15,298.35,299.89285710000007,297.0728571,309.5,292.0,56.92,93.39571429,60.15,18.78428571,10.38571429,301.1,10.55,307.0,295.0,17.2,11
iq,2002,49,12/3/2002,0.3008,0.2528,0.3449571,0.34832859999999993,49.69,298.32428569999996,299.65714289999994,296.48571430000004,306.8,294.3,49.2,90.66285714,49.69,18.10571429,8.0,301.5,9.75,306.7,295.9,46.0,38
iq,2002,50,12/10/2002,0.26802859999999995,0.14242860000000002,0.2886714,0.1850714,35.02,297.88428569999996,298.95,296.39,307.4,294.2,30.89,92.61428571,35.02,18.00428571,7.928571429,300.65,9.45,307.0,295.9,57.2,29
iq,2002,51,12/17/2002,0.2542286,0.18391429999999998,0.2707143,0.2090286,25.73,297.8185714,299.0571429,296.62714289999997,306.0,294.8,24.3,93.84571429,25.73,18.26142857,6.857142857,300.98,8.72,307.0,296.3,24.0,21
iq,2002,52,12/24/2002,0.1194,0.1364,0.1718286,0.18958570000000002,151.73,297.87285710000003,299.1714286,296.63,305.7,293.8,54.7,93.40857143,151.73,18.23571429,8.0,300.975,10.65,306.8,294.9,137.9,11
iq,2003,1,1/1/2003,0.3234143,0.3004143,0.32918569999999997,0.31842859999999995,46.91,299.3757143,300.82142860000005,295.87142860000006,308.6,293.1,28.3,84.06,46.91,17.45285714,12.1,301.45,9.95,307.4,295.4,92.9,10
iq,2003,2,1/8/2003,0.4884,0.4024429,0.4149286,0.4697,11.77,297.6842857,299.1714286,295.94428569999997,308.6,291.5,33.6,91.56,11.77,17.49714286,8.428571429,301.9333333,10.2,308.0,295.1,35.1,5
iq,2003,3,1/15/2003,0.303,0.16946670000000003,0.2915429,0.3012857,60.46,296.92,298.6142857,295.90142860000003,305.2,293.4,27.9,94.37428571,60.46,17.43,7.742857142999999,301.0,9.5,306.3,295.5,164.4,6
iq,2003,4,1/22/2003,0.2249571,0.2602714,0.20692860000000002,0.2895,84.05,298.1257143,299.56428569999997,295.00142860000005,307.7,291.6,8.8,84.46,84.05,16.51428571,10.27142857,301.4,10.6,307.2,296.0,67.1,2
iq,2003,5,1/29/2003,0.1660286,0.1406286,0.19138570000000002,0.1834429,35.05,299.4871429,300.24285710000004,294.0128571,310.0,292.5,6.26,74.88428571,35.05,15.59285714,11.77142857,301.6,12.0,308.4,295.5,7.9,1
iq,2003,6,2/5/2003,0.19145,0.08642857,0.1368,0.15671429999999997,56.36,297.2185714,298.4,296.2185714,304.9,292.0,170.6,94.55285714,56.36,17.85285714,7.457142857000001,299.6,7.0,306.8,295.4,41.9,2
iq,2003,7,2/12/2003,0.3137143,0.22841430000000001,0.2521143,0.28647140000000004,70.63,296.5857143,297.6714286,295.52,302.9,293.2,38.7,94.35428571,70.63,17.01571429,6.028571428999999,299.75,8.35,306.2,295.4,55.9,2
iq,2003,8,2/19/2003,0.1262571,0.13551429999999998,0.10365710000000002,0.13371429999999998,25.03,298.56714289999996,300.1,296.39285710000007,308.6,292.5,41.1,89.97428571,25.03,18.02,10.88571429,300.5549879102715,8.687119874669293,305.4,296.3,121.9,3
iq,2003,9,2/26/2003,0.2976,0.23663330000000002,0.22915,0.2072833,132.2,299.35,300.51428569999996,296.41,308.6,294.4,53.6,86.01285714,132.2,18.04428571,9.114285714,302.4,11.2,308.0,295.9,0.0,5
iq,2003,10,3/5/2003,0.1695286,0.13895710000000003,0.2340571,0.1851429,63.71,297.5085714,298.89285710000007,295.9428571,306.6,294.3,134.46,92.46857143,63.71,17.5,7.9,300.95,9.1,305.9,295.9,5.0,1
iq,2003,11,3/12/2003,0.2,0.19028570000000003,0.1589429,0.1636286,47.97,296.68,297.6357143,295.94142860000005,305.9,292.4,186.8,96.17142857,47.97,17.51571429,6.242857142999999,299.7,7.5,305.0,295.1,98.4,4
iq,2003,12,3/19/2003,0.2142143,0.2251571,0.2191714,0.2485,109.04,297.89285710000007,299.1714286,296.6328571,308.9,293.4,362.03,93.62857143,109.04,18.25285714,8.342857143,300.6,9.9,306.5,295.7,61.9,2
iq,2003,13,3/26/2003,0.1475286,0.2694571,0.1268571,0.2059143,93.61,298.6442857,300.39285710000007,296.8185714,308.1,294.3,44.5,91.59428571,93.61,18.48428571,9.471428571,303.8,15.8,315.2,294.8,75.9,4
iq,2003,14,4/2/2003,0.2482,0.26277140000000004,0.2065,0.2886857,89.38,298.07714289999996,299.64285710000007,296.64285710000007,307.5,292.9,44.72,93.01428571,89.38,18.27857143,9.342857143,301.26,9.96,307.2,295.6,75.0,0
iq,2003,15,4/9/2003,0.2052429,0.1842,0.1931286,0.2087857,78.59,298.08285710000007,298.9714286,297.35857139999996,305.9,293.9,86.23,96.27,78.59,19.07857143,7.028571428999999,301.175,9.675,307.5,295.9,79.0,0
iq,2003,16,4/16/2003,0.26682859999999997,0.2182286,0.1998714,0.2621429,51.14,296.7471429,297.52142860000004,295.99,304.0,293.2,43.85,95.99285714,51.14,17.53428571,4.757142857,300.72,8.48,307.2,295.4,49.0,0
iq,2003,17,4/23/2003,0.32344290000000003,0.2531714,0.28522859999999994,0.2931,77.34,297.99285710000004,299.47857139999996,296.50142860000005,306.3,293.4,56.6,92.54714286,77.34,18.15571429,8.385714286,301.2,10.45,306.9,294.8,82.9,0
iq,2003,18,4/30/2003,0.4350571,0.3769143,0.2636143,0.3348429,65.43,296.69142860000005,297.5857143,296.16,304.5,294.0,247.6,97.27714286,65.43,17.68857143,5.085714286,300.2,8.333333332999999,305.9,295.7,105.9,1
iq,2003,19,5/7/2003,0.1994286,0.1501,0.1834667,0.1477,138.05,296.45428569999996,297.9642857,295.70428569999996,305.2,292.9,59.5,96.14,138.05,17.22285714,7.157142857,301.35,9.316666667,306.6,296.4,69.0,1
iq,2003,20,5/14/2003,0.2454286,0.1847,0.2614571,0.2688857,84.16,294.92285710000004,295.24285710000004,294.56714289999996,301.5,290.1,95.3,98.13285714,84.16,16.08571429,4.771428571,300.0,8.8,305.5,295.0,246.2,1
iq,2003,21,5/21/2003,0.1892571,0.16695,0.1843,0.17074289999999998,23.7,295.87857139999994,296.8357143,295.0357143,304.1,291.6,34.56,95.85428571,23.7,16.51571429,6.757142857000001,300.46666669999996,8.9,305.5,295.3,145.8,1
iq,2003,22,5/28/2003,0.24114290000000002,0.1987,0.2537286,0.2544571,166.52,297.6485714,298.9714286,296.08,306.1,293.3,113.8,92.46142857,166.52,17.61857143,9.314285714,300.7,8.72,308.0,295.4,187.9,1
iq,2003,23,6/4/2003,0.2369571,0.1213143,0.1923143,0.2074,70.25,296.59142860000003,297.75714289999996,296.12714289999997,303.9,294.2,40.7,97.61714286,70.25,17.65142857,5.514285714,300.2,8.15,306.4,295.4,72.1,2
iq,2003,24,6/11/2003,0.3135857,0.3539833,0.2658571,0.2809143,98.72,296.83714289999995,297.8071429,296.1171429,303.4,292.8,61.8,96.22285714,98.72,17.66857143,7.071428571,300.7,9.575,306.2,294.6,107.0,3
iq,2003,25,6/18/2003,0.3237,0.2755,0.3547571,0.2723143,47.15,296.0085714,296.75714289999996,293.97857139999996,304.9,291.0,5.56,90.04857143,47.15,15.47714286,8.914285714,300.525,10.725,306.5,294.8,40.4,4
iq,2003,26,6/25/2003,0.1882571,0.2322667,0.1737714,0.1928,88.88,295.38714289999996,296.35714289999993,294.54285710000005,303.7,291.8,38.1,95.57571429,88.88,15.98571429,6.542857142999999,299.95,9.45,305.7,294.9,93.5,6
iq,2003,27,7/2/2003,0.2618143,0.1715857,0.3099429,0.2584286,61.09,295.12857139999994,295.99285710000004,294.03714289999994,305.5,291.7,42.5,94.12714286,61.09,15.51142857,6.5,298.8666667,7.5,306.8,294.7,79.3,2
iq,2003,28,7/9/2003,0.1802714,0.1629714,0.1541286,0.1611,53.58,296.9428571,298.3071429,294.1542857,307.3,291.4,13.55,86.65571429,53.58,15.61857143,10.1,300.075,10.875,306.2,293.7,1.5,2
iq,2003,29,7/16/2003,0.1935714,0.16885,0.15908570000000002,0.2314714,65.2,296.79,298.1714286,293.64285710000007,306.6,287.3,27.06,85.61142857,65.2,15.29714286,12.0,300.6666667,10.83333333,306.4,290.4,23.8,5
iq,2003,30,7/23/2003,0.2858143,0.1630714,0.28802859999999997,0.2774571,2.64,296.48571430000004,298.04285710000005,291.85,305.4,289.2,6.39,77.80428571,2.64,13.55857143,11.42857143,299.46666669999996,10.36666667,305.1,291.0,9.9,1
iq,2003,31,7/30/2003,0.2077857,0.15621429999999997,0.1743286,0.2188143,24.64,296.8228571,298.35714289999993,293.1842857,306.9,291.2,12.0,82.27,24.64,14.68571429,10.31428571,300.225,9.9,305.4,294.3,69.1,1
iq,2003,32,8/6/2003,0.2443714,0.1746429,0.2174143,0.2323,89.28,297.65857139999997,298.55,293.04571430000004,308.2,290.8,6.5,77.86142857,89.28,14.58428571,12.64285714,300.85,11.2,307.2,294.3,117.0,0
iq,2003,33,8/13/2003,0.2471143,0.17111429999999997,0.2337429,0.2638,52.47,297.3385714,298.27142860000004,294.11857139999995,307.0,291.3,21.0,83.92714286,52.47,15.58857143,10.65714286,300.4,10.05,307.4,294.7,79.0,0
iq,2003,34,8/20/2003,0.42524290000000003,0.3624833,0.3566143,0.38552859999999994,45.38,297.36571430000004,298.85714289999993,293.51142860000004,308.1,292.0,35.1,81.94285714,45.38,15.01,10.05714286,300.75,11.9,307.0,293.0,18.3,0
iq,2003,35,8/27/2003,0.2495857,0.2122,0.2508143,0.2652143,29.51,297.8757143,299.6714286,294.93285710000004,306.6,291.2,18.03,85.72571429,29.51,16.44571429,10.88571429,301.0,12.1,307.4,294.4,95.7,0
iq,2003,36,9/3/2003,0.3417,0.2863143,0.2101857,0.2659857,8.84,297.38142860000005,298.4428571,290.97,309.5,289.1,33.5,70.92857143,8.84,12.94714286,12.77142857,299.65,11.9,306.9,291.5,0.8,2
iq,2003,37,9/10/2003,0.2232286,0.2028714,0.19525710000000002,0.2701857,36.42,298.83142860000004,300.1928571,293.9271429,310.2,292.0,6.0,76.53285714,36.42,15.44714286,12.67142857,300.8333333,12.3,307.3,294.0,53.1,0
iq,2003,38,9/17/2003,0.3644857,0.2609857,0.3164571,0.3851571,55.73,296.9485714,297.70714289999995,293.6842857,310.6,288.2,115.2,85.03,55.73,15.31142857,10.75714286,300.8,11.6,308.3,289.8,92.3,3
iq,2003,39,9/24/2003,0.4011857,0.3545167,0.32767140000000006,0.3920429,100.55,298.1442857,299.29285710000005,295.7371429,307.9,293.0,53.36,88.11714286,100.55,17.26285714,9.471428571,301.03333330000004,10.63333333,307.7,294.8,27.2,0
iq,2003,40,10/1/2003,0.2535,0.2371143,0.2290286,0.2321714,74.6,299.35714289999993,300.7,295.8285714,310.6,292.9,253.3,83.68285714,74.6,17.45142857,11.6,301.575,12.175,308.5,294.8,34.5,0
iq,2003,41,10/8/2003,0.1760286,0.19638329999999998,0.2257571,0.23492860000000002,38.3,297.9157143,299.8857143,296.31285710000003,309.0,292.5,42.5,92.16571429,38.3,17.91428571,11.2,300.2,9.35,308.7,295.3,138.2,0
iq,2003,42,10/15/2003,0.2758286,0.22884290000000002,0.2752,0.2871143,44.16,298.16285710000005,299.35,296.20142860000004,305.6,293.8,34.6,90.34285714,44.16,17.79714286,8.528571429,301.3,10.65,307.4,295.9,36.0,2
iq,2003,43,10/22/2003,0.4750143,0.3795,0.4249429,0.4324429,39.52,298.95714289999995,300.67857139999995,296.2242857,311.2,294.6,41.2,87.37,39.52,17.89571429,9.957142857000001,300.975,10.475,307.5,293.7,32.1,2
iq,2003,44,10/29/2003,0.13451429999999998,0.1314714,0.11535710000000002,0.12127139999999999,32.47,300.0414286,300.84285710000006,295.29571430000004,310.1,292.3,6.1,77.78428571,32.47,16.87285714,12.08571429,301.7333333,11.13333333,308.5,295.8,56.4,3
iq,2003,45,11/5/2003,0.3946571,0.3269571,0.3912143,0.4190429,105.14,298.1357143,299.95714289999995,295.74,310.8,292.3,85.3,88.48,105.14,17.39,9.428571429,300.6,9.566666667,307.0,294.9,139.7,3
iq,2003,46,11/12/2003,0.3176857,0.3246,0.2498,0.3244714,31.08,298.3671429,300.1714286,295.6457143,308.4,290.9,36.4,86.75571429,31.08,17.29285714,10.62857143,301.5,10.85,308.5,293.8,79.0,3
iq,2003,47,11/19/2003,0.2636429,0.2816571,0.2466667,0.3012571,123.63,298.6814286,300.10714289999993,296.7257143,307.0,294.8,40.8,90.88285714,123.63,18.37857143,9.042857142999999,300.9,10.55,309.0,295.4,284.4,1
iq,2003,48,11/26/2003,0.2749,0.2452,0.3094571,0.29532859999999994,81.27,299.22285710000006,299.60714289999993,296.53,308.5,294.3,51.4,86.99571429,81.27,18.27,9.071428571,301.3,10.23333333,307.7,295.0,26.2,2
iq,2003,49,12/3/2003,0.4003429,0.3180571,0.32877140000000005,0.3696429,72.23,298.3157143,299.73571430000004,296.1357143,309.4,293.5,77.83,89.20714286,72.23,17.74571429,9.7,301.7666667,10.16666667,308.1,295.0,138.0,3
iq,2003,50,12/10/2003,0.35862859999999996,0.24435,0.3519,0.3588,108.62,298.68571430000003,300.25,297.3385714,306.4,294.8,178.89,93.23142857,108.62,19.10714286,8.271428571,301.4,11.7,307.2,295.5,47.4,6
iq,2003,51,12/17/2003,0.19266670000000002,0.2244,0.1361143,0.13631429999999997,64.95,298.16857139999996,299.54285710000005,296.8514286,308.5,294.1,65.04,93.91714286,64.95,18.53285714,8.342857143,301.3,10.45,307.8,295.1,66.8,5
iq,2003,52,12/24/2003,0.2850778,0.23065560000000002,0.26764440000000006,0.26477779999999995,49.42,296.2971428999999,297.05,295.68285710000004,302.6,294.3,82.68,96.93714286,49.42,17.17285714,4.1857142860000005,300.3,9.6,306.1,295.3,185.7,1
iq,2004,1,1/1/2004,0.20257139999999998,0.19896670000000002,0.2445571,0.18795710000000002,64.24573642999965,297.85799024484663,299.1478132403717,295.50136032341555,306.96579673487724,292.7940915950153,57.44136502464971,88.5752072031965,64.2457364299996,17.09320594368836,9.111369697124474,300.47999116802055,10.537502632184896,306.9200149916094,294.2187658971428,62.407806213002914,4
iq,2004,2,1/8/2004,0.24941999999999998,0.30885,0.2086286,0.25901430000000003,78.53,297.43714289999997,298.74285710000004,296.63714289999996,304.0,294.9,55.3,95.79428571,78.53,18.25571429,6.2,300.4333333,8.666666667000001,307.2,295.4,137.2,5
iq,2004,3,1/15/2004,0.32786,0.29844,0.30672,0.34024,63.47,297.7528571,298.95714289999995,297.02,306.2,294.5,62.5,96.12857143,63.47,18.71285714,6.828571429,301.7,9.9,307.1,296.1,68.1,8
iq,2004,4,1/22/2004,0.3205857,0.33652859999999996,0.2566,0.3441143,29.23,299.62,300.8285714,295.89,308.3,293.6,19.4,82.46714286,29.23,17.49142857,11.22857143,301.7333333,11.4,307.6,294.8,20.1,5
iq,2004,5,1/29/2004,0.2330143,0.2351857,0.1964857,0.2055429,4.65,300.9,302.15,292.83285710000007,309.7,293.2,1.6,65.28428571,4.65,14.54857143,13.64285714,301.925,12.125,308.6,295.3,0.0,2
iq,2004,6,2/5/2004,0.12354289999999998,0.0993,0.11285710000000002,0.1172,13.2,299.90285710000006,301.37142860000006,293.98857139999996,309.8,293.2,9.0,72.92714286,13.2,15.56714286,14.08571429,302.2,13.525,309.4,293.6,24.1,3
iq,2004,7,2/12/2004,0.2787429,0.2987571,0.3127143,0.30482859999999995,24.83,298.27,299.55,295.64,307.2,294.8,33.46,86.76571429,24.83,17.17428571,8.5,300.925,9.5,306.3,295.8,13.4,3
iq,2004,8,2/19/2004,0.2366286,0.1670429,0.1970286,0.2225143,39.06,298.08142860000004,299.75,295.64285710000007,310.1,292.6,34.5,87.71857143,39.06,17.20857143,9.728571429,299.6,8.1,308.5,295.0,8.6,1
iq,2004,9,2/26/2004,0.3190571,0.3352333,0.2176286,0.3000286,125.04,297.8828571,299.43571430000003,296.34857139999997,308.0,294.3,83.27,93.01285714,125.04,17.95,7.8142857139999995,300.46666669999996,10.13333333,307.4,293.6,18.9,6
iq,2004,10,3/4/2004,0.2094714,0.20865709999999998,0.1715,0.1935714,52.08,297.9814286,299.42857139999995,296.4557143,308.1,293.2,49.36,92.56142857,52.08,18.09428571,9.085714286,301.4,11.3,307.5,295.3,79.0,4
iq,2004,11,3/11/2004,0.3076833,0.2140167,0.33865,0.3110429,80.33,296.77714289999994,297.52142860000004,296.0685714,304.4,293.5,76.75,96.28857143,80.33,17.61,5.242857143,301.0,11.0,306.5,295.5,24.1,1
iq,2004,12,3/18/2004,0.3859857,0.4247833,0.3514143,0.34652859999999996,137.83,297.88714289999996,299.5357143,296.62142860000006,305.5,292.9,75.16,93.62857143,137.83,18.24857143,9.785714286000001,301.3,9.5,307.3,294.7,187.2,2
iq,2004,13,3/25/2004,0.30628330000000004,0.19872,0.02988,0.29015,120.1,297.31285710000003,298.2,296.60714289999993,303.5,294.0,76.2,96.23857143,120.1,18.23714286,5.714285714,301.65,9.3,307.0,296.6,142.6,3
iq,2004,14,4/1/2004,0.136,0.138,0.1862333,0.1294333,101.22,297.2028571000001,298.26428569999996,296.8157143,303.9,293.8,88.9,97.94142857,101.22,18.47,5.214285714,301.0666667,9.1,306.9,295.7,2.0,1
iq,2004,15,4/8/2004,0.3592143,0.3348429,0.2791571,0.3612714,47.26,297.81285710000003,298.97857139999996,297.17571430000004,305.6,294.2,135.4,96.49857143,47.26,18.82571429,6.271428571,300.65,9.5,306.1,295.3,4.0,8
iq,2004,16,4/15/2004,0.2441857,0.19582860000000002,0.1747,0.1882286,61.8,298.21714289999994,299.65,296.63714289999996,308.4,292.9,54.89,92.32,61.8,18.30857143,8.985714286,301.03333330000004,10.36666667,306.6,294.7,36.9,4
iq,2004,17,4/22/2004,0.3742857,0.3308,0.2340333,0.25494290000000003,113.62,297.78,298.51428569999996,296.77142860000004,304.0,293.9,90.3,94.78857143,113.62,18.40857143,6.0,301.0,10.65,307.5,295.5,39.6,6
iq,2004,18,4/29/2004,0.27884000000000003,0.16376670000000002,0.19118329999999997,0.32662859999999994,65.82,297.12714289999997,297.8285714,296.7085714,303.5,293.6,133.17,97.80857143,65.82,18.34,5.028571428999999,300.53333330000004,8.666666667000001,305.9,295.6,148.5,7
iq,2004,19,5/6/2004,0.1575667,0.12154289999999998,0.19041429999999998,0.12253330000000001,83.93,297.79857139999996,299.12857139999994,296.8357143,305.9,293.1,56.52,95.11571429,83.93,18.51142857,8.714285713999999,300.2333333,9.933333333,306.3,295.0,97.0,5
iq,2004,20,5/13/2004,0.1716667,0.1522333,0.15983329999999998,0.1769,34.81,296.4142857,297.2142857,295.27,303.4,292.6,45.5,93.89714286,34.81,16.77857143,5.771428571,300.3,8.4,306.0,292.5,91.8,8
iq,2004,21,5/20/2004,0.2254667,0.18515,0.1942,0.2483167,173.45,297.60285710000005,299.17857139999995,295.82,308.2,292.0,83.0,91.62714286,173.45,17.40142857,9.1,299.65,7.4,307.2,295.5,296.9,6
iq,2004,22,5/27/2004,0.1903143,0.07784286,0.1931714,0.1023286,35.43,297.30571430000003,298.3285714,295.9585714,306.4,291.7,42.6,93.57571429,35.43,17.5,9.628571428999999,300.064603196121,10.191314680645405,306.3,293.5,28.2,5
iq,2004,23,6/3/2004,0.1073,0.1170667,0.1967857,0.1106143,88.62,296.76714289999995,297.82142860000005,295.69714289999996,304.1,292.8,36.63,94.69285714,88.62,17.21285714,8.185714286,300.5,9.5,305.8,292.8,203.0,6
iq,2004,24,6/10/2004,0.2378429,0.2350833,0.16695710000000002,0.2119714,85.28,295.57428569999996,296.25,294.99,300.0,293.0,51.89,96.87571429,85.28,16.42,5.042857143,299.8,8.566666667,305.0,293.9,87.9,6
iq,2004,25,6/17/2004,0.3329571,0.191,0.2340429,0.3255143,94.52,296.20428569999996,297.32142860000005,294.7057143,306.0,292.1,24.5,92.37142857,94.52,16.13857143,7.785714286,298.9,8.4,306.3,294.5,43.2,13
iq,2004,26,6/24/2004,0.2392333,0.15354289999999998,0.13282860000000002,0.1970429,32.95,295.63428569999996,296.81428569999997,293.86,304.2,289.8,25.9,90.44714286,32.95,15.31285714,8.4,298.075,9.075,305.1,291.6,98.5,2
iq,2004,27,7/1/2004,0.2572143,0.32492859999999996,0.1978,0.19675710000000002,46.39,296.15142860000003,297.5857143,295.0414286,304.4,291.8,50.7,94.66857143,46.39,16.51428571,8.457142857000001,298.9,8.15,303.9,294.1,170.1,10
iq,2004,28,7/8/2004,0.3175571,0.3013857,0.27937140000000005,0.33554290000000003,83.94,296.6171429,298.0857143,294.81428569999997,305.1,291.8,18.67,90.90571429,83.94,16.25285714,9.485714286,299.55,8.85,305.0,294.8,43.2,3
